locus_tag	ftype	length_bp	gene	EC_number	COG	product
ENMNMPHH_02919	CDS	210				hypothetical protein
ENMNMPHH_02920	CDS	891	ydbD_4	1.11.1.6	COG3546	putative manganese catalase
ENMNMPHH_02921	CDS	465				hypothetical protein
ENMNMPHH_02922	CDS	480				hypothetical protein
ENMNMPHH_02923	CDS	963				hypothetical protein
ENMNMPHH_02924	CDS	996	dus_1	1.3.1.-		putative tRNA-dihydrouridine synthase
ENMNMPHH_02925	CDS	1380	rlmCD_2	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
ENMNMPHH_02926	CDS	912	dagK_2	2.7.1.107	COG1597	Diacylglycerol kinase
ENMNMPHH_02927	CDS	1431	gatB_1	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
ENMNMPHH_02928	CDS	1458	gatA_2	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
ENMNMPHH_02929	CDS	291	gatC_1	6.3.5.-	COG0721	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C
ENMNMPHH_02930	CDS	936	glpQ_4	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
ENMNMPHH_02931	CDS	993	lacR_2		COG1609	HTH-type transcriptional regulator LacR
ENMNMPHH_02932	CDS	1038	mro_1	5.1.3.3	COG2017	Aldose 1-epimerase
ENMNMPHH_02933	CDS	1554	galT	2.7.7.12		Galactose-1-phosphate uridylyltransferase
ENMNMPHH_02934	CDS	999	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
ENMNMPHH_02935	CDS	1182	galK	2.7.1.6	COG0153	Galactokinase
ENMNMPHH_02936	CDS	1947	bgaA	3.2.1.23	COG1874	Beta-galactosidase BgaA
ENMNMPHH_02937	CDS	2232	agaA	3.2.1.22		Alpha-galactosidase AgaA
ENMNMPHH_02938	CDS	1722	bga	3.2.1.23		Beta-galactosidase
ENMNMPHH_02939	CDS	882	lacG_2			Lactose transport system permease protein LacG
ENMNMPHH_02940	CDS	852	lacF_5			Lactose transport system permease protein LacF
ENMNMPHH_02941	CDS	1272	lacE			Lactose-binding protein
ENMNMPHH_02942	CDS	387				Acid shock protein
ENMNMPHH_02943	CDS	1482	opuE		COG0591	Osmoregulated proline transporter OpuE
ENMNMPHH_02944	CDS	192				hypothetical protein
ENMNMPHH_02945	CDS	1545	rocA1	1.2.1.88	COG1012	1-pyrroline-5-carboxylate dehydrogenase 1
ENMNMPHH_02946	CDS	1209				hypothetical protein
ENMNMPHH_02947	CDS	2010	ligA	6.5.1.2		DNA ligase
ENMNMPHH_02948	CDS	2211	pcrA	3.6.4.12	COG0210	ATP-dependent DNA helicase PcrA
ENMNMPHH_02949	CDS	687	pcrB	2.5.1.-	COG1646	Heptaprenylglyceryl phosphate synthase
ENMNMPHH_02950	CDS	984				hypothetical protein
ENMNMPHH_02951	CDS	309				hypothetical protein
ENMNMPHH_02952	CDS	1032	yerB			Putative lipoprotein YerB
ENMNMPHH_02953	CDS	1740	yerA	3.5.4.2	COG1001	Putative adenine deaminase YerA
ENMNMPHH_02954	CDS	243				hypothetical protein
ENMNMPHH_02955	CDS	1269	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
ENMNMPHH_02956	CDS	1539	purH			Bifunctional purine biosynthesis protein PurH
ENMNMPHH_02957	CDS	582	purN_1	2.1.2.2		Phosphoribosylglycinamide formyltransferase
ENMNMPHH_02958	CDS	1041	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
ENMNMPHH_02959	CDS	1428	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
ENMNMPHH_02960	CDS	2229	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase subunit PurL
ENMNMPHH_02961	CDS	684	purQ	6.3.5.3	COG0047	Phosphoribosylformylglycinamidine synthase subunit PurQ
ENMNMPHH_02962	CDS	255	purS	6.3.5.3	COG1828	Phosphoribosylformylglycinamidine synthase subunit PurS
ENMNMPHH_02963	CDS	732	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
ENMNMPHH_02964	CDS	1293	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
ENMNMPHH_02965	CDS	1131	purK	6.3.4.18		N5-carboxyaminoimidazole ribonucleotide synthase
ENMNMPHH_02966	CDS	489	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
ENMNMPHH_02967	CDS	201				hypothetical protein
ENMNMPHH_02968	CDS	543				hypothetical protein
ENMNMPHH_02969	rRNA	111				5S ribosomal RNA
ENMNMPHH_02970	tRNA	89				tRNA-Leu(taa)
ENMNMPHH_02971	tRNA	77				tRNA-Arg(acg)
ENMNMPHH_02972	tRNA	77				tRNA-Pro(tgg)
ENMNMPHH_02973	tRNA	76				tRNA-Ala(tgc)
ENMNMPHH_02974	tRNA	77				tRNA-Met(cat)
ENMNMPHH_02975	tRNA	77				tRNA-Met(cat)
ENMNMPHH_02976	tRNA	93				tRNA-Ser(tga)
ENMNMPHH_02977	tRNA	77				tRNA-Met(cat)
ENMNMPHH_02978	tRNA	76				tRNA-Asp(gtc)
ENMNMPHH_02979	tRNA	76				tRNA-Phe(gaa)
ENMNMPHH_02980	tRNA	76				tRNA-His(gtg)
ENMNMPHH_02981	tRNA	74				tRNA-Gly(tcc)
ENMNMPHH_02982	tRNA	77				tRNA-Ile(gat)
ENMNMPHH_02983	tRNA	75				tRNA-Asn(gtt)
ENMNMPHH_02984	tRNA	91				tRNA-Ser(gct)
ENMNMPHH_02985	tRNA	74				tRNA-Glu(ttc)
ENMNMPHH_02986	CDS	1932	glgB	2.4.1.18		1,4-alpha-glucan branching enzyme GlgB
ENMNMPHH_02987	CDS	1149	glgC	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
ENMNMPHH_02988	CDS	1029	glgD		COG0448	Glycogen biosynthesis protein GlgD
ENMNMPHH_02989	CDS	1452	glgA	2.4.1.21	COG0297	Glycogen synthase
ENMNMPHH_02990	CDS	2406	glgP	2.4.1.1	COG0058	Glycogen phosphorylase
ENMNMPHH_02991	CDS	795				putative protein
ENMNMPHH_02992	CDS	453				hypothetical protein
ENMNMPHH_02993	CDS	744	yocK_2		COG1734	General stress protein 16O
ENMNMPHH_02994	CDS	936	menA	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
ENMNMPHH_02995	CDS	1425	pchA_2	5.4.4.2	COG1169	Salicylate biosynthesis isochorismate synthase
ENMNMPHH_02996	CDS	1758	menD	2.2.1.9	COG1165	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
ENMNMPHH_02997	CDS	804	menH_2	4.2.99.20	COG0596	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
ENMNMPHH_02998	CDS	819	menB	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
ENMNMPHH_02999	CDS	1452	menE	6.2.1.26	COG0318	2-succinylbenzoate--CoA ligase
ENMNMPHH_03000	CDS	1116	menC_1	4.2.1.113	COG4948	o-succinylbenzoate synthase
ENMNMPHH_03001	CDS	930	troA		COG0803	Periplasmic zinc-binding protein TroA
ENMNMPHH_03002	CDS	759	znuC_1	3.6.3.-	COG1121	High-affinity zinc uptake system ATP-binding protein ZnuC
ENMNMPHH_03003	CDS	1326	mntB_1			Manganese transport system membrane protein MntB
ENMNMPHH_03004	CDS	891	mntB_2			Manganese transport system membrane protein MntB
ENMNMPHH_03005	CDS	159				hypothetical protein
ENMNMPHH_03006	CDS	1044	ythB_2		COG1294	Putative cytochrome bd menaquinol oxidase subunit II
ENMNMPHH_03007	CDS	1356	ythA_2	1.10.3.-	COG1271	Putative cytochrome bd menaquinol oxidase subunit I
ENMNMPHH_03008	CDS	243	rpmE2		COG0254	50S ribosomal protein L31 type B
ENMNMPHH_03009	CDS	927	yciC_2		COG0523	Putative metal chaperone YciC
ENMNMPHH_03010	CDS	1017	znuA		COG0803	High-affinity zinc uptake system binding-protein ZnuA
ENMNMPHH_03011	CDS	1179	yciC_3		COG0523	Putative metal chaperone YciC
ENMNMPHH_03012	CDS	564	mtcA1	4.2.1.1	COG0288	Beta-carbonic anhydrase 1
ENMNMPHH_03013	CDS	228	yidD		COG0759	Putative membrane protein insertion efficiency factor
ENMNMPHH_03014	CDS	474	luxS	4.4.1.21	COG1854	S-ribosylhomocysteine lyase
ENMNMPHH_03015	CDS	819				hypothetical protein
ENMNMPHH_03016	CDS	1263				hypothetical protein
ENMNMPHH_03017	CDS	882	ribN			Riboflavin transporter
ENMNMPHH_03018	CDS	1560	dppA_3		COG0747	Periplasmic dipeptide transport protein
ENMNMPHH_03019	CDS	945	nikB		COG0601	Nickel transport system permease protein NikB
ENMNMPHH_03020	CDS	861	nikC		COG1173	Nickel transport system permease protein NikC
ENMNMPHH_03021	CDS	1038	oppD_5		COG0444	Oligopeptide transport ATP-binding protein OppD
ENMNMPHH_03022	CDS	774	oppF_5		COG4608	Oligopeptide transport ATP-binding protein OppF
ENMNMPHH_03023	CDS	1323	dinF		COG0534	DNA damage-inducible protein F
ENMNMPHH_03024	CDS	852	purU	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
ENMNMPHH_03025	CDS	126				hypothetical protein
ENMNMPHH_03026	CDS	168				hypothetical protein
ENMNMPHH_03027	CDS	270	rpsN2		COG0199	Alternate 30S ribosomal protein S14
ENMNMPHH_03028	CDS	903	folE2	3.5.4.16		GTP cyclohydrolase FolE2
ENMNMPHH_03029	CDS	1008			COG0701	Putative two-component membrane permease complex subunit SMU_747c
ENMNMPHH_03030	CDS	972			COG3689	Putative two-component membrane permease complex subunit SMU_746c
ENMNMPHH_03031	CDS	1356	aprN_2	3.4.21.62		Subtilisin NAT
ENMNMPHH_03032	CDS	168				hypothetical protein
ENMNMPHH_03033	CDS	441	dps		COG0783	General stress protein 20U
ENMNMPHH_03034	CDS	405				hypothetical protein
ENMNMPHH_03035	CDS	345				hypothetical protein
ENMNMPHH_03036	CDS	471	ytkD	3.6.1.55	COG0494	Putative 8-oxo-dGTP diphosphatase YtkD
ENMNMPHH_03037	CDS	552				hypothetical protein
ENMNMPHH_03038	CDS	969	isp_2	3.4.21.-	COG1404	Intracellular serine protease
ENMNMPHH_03039	CDS	810	ssuC		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
ENMNMPHH_03040	CDS	774	tauB_1	3.6.3.36	COG4525	Taurine import ATP-binding protein TauB
ENMNMPHH_03041	CDS	987				hypothetical protein
ENMNMPHH_03042	CDS	783	dpp5_2	3.4.14.-	COG1506	Dipeptidyl-peptidase 5
ENMNMPHH_03043	CDS	243	ytmB			putative protein YtmB
ENMNMPHH_03044	CDS	669				hypothetical protein
ENMNMPHH_03045	CDS	264				hypothetical protein
ENMNMPHH_03046	CDS	1194	sstT		COG3633	Serine/threonine transporter SstT
ENMNMPHH_03047	CDS	1590	pckA	4.1.1.49		Phosphoenolpyruvate carboxykinase (ATP)
ENMNMPHH_03048	CDS	1203	metK	2.5.1.6		S-adenosylmethionine synthase
ENMNMPHH_03049	CDS	1890	asnB_1	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 1
ENMNMPHH_03050	CDS	1143	mgtA	2.4.1.-	COG0438	GDP-mannose-dependent alpha-mannosyltransferase
ENMNMPHH_03051	CDS	555	ybjG	3.6.1.27	COG0671	Putative undecaprenyl-diphosphatase YbjG
ENMNMPHH_03052	CDS	111				hypothetical protein
ENMNMPHH_03053	CDS	522	yrdA		COG0663	Protein YrdA
ENMNMPHH_03054	CDS	801	ytpA	3.1.1.-	COG2267	Phospholipase YtpA
ENMNMPHH_03055	CDS	1080	ytpB	4.2.3.130		Tetraprenyl-beta-curcumene synthase
ENMNMPHH_03056	CDS	579	rsmH_2	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
ENMNMPHH_03057	CDS	966	bioB_1	2.8.1.6		Biotin synthase
ENMNMPHH_03058	CDS	264				hypothetical protein
ENMNMPHH_03059	CDS	162				hypothetical protein
ENMNMPHH_03060	CDS	390	ytrA_1		COG1725	HTH-type transcriptional repressor YtrA
ENMNMPHH_03061	CDS	879	ytrB_1		COG1131	ABC transporter ATP-binding protein YtrB
ENMNMPHH_03062	CDS	990	ytrC			putative ABC transporter permease YtrC
ENMNMPHH_03063	CDS	699	ytrE_1		COG1136	ABC transporter ATP-binding protein YtrE
ENMNMPHH_03064	CDS	1335	ytrF		COG0577	ABC transporter permease YtrF
ENMNMPHH_03065	CDS	306				hypothetical protein
ENMNMPHH_03066	CDS	1191	mdtH_3			Multidrug resistance protein MdtH
ENMNMPHH_03067	CDS	1368	atoC_3		COG2204	Regulatory protein AtoC
ENMNMPHH_03068	CDS	693	scoA_1	2.8.3.5	COG1788	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit A
ENMNMPHH_03069	CDS	675	scoB_1	2.8.3.5	COG2057	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit B
ENMNMPHH_03070	CDS	1320				hypothetical protein
ENMNMPHH_03071	CDS	777	bdhA_1	1.1.1.30		D-beta-hydroxybutyrate dehydrogenase
ENMNMPHH_03072	CDS	324				hypothetical protein
ENMNMPHH_03073	CDS	2415	leuS	6.1.1.4		Leucine--tRNA ligase
ENMNMPHH_03074	CDS	315		2.8.1.-	COG0607	Sulfurtransferase
ENMNMPHH_03075	CDS	240				hypothetical protein
ENMNMPHH_03076	CDS	183				Sporulation protein cse60
ENMNMPHH_03077	CDS	1278			COG2081	putative protein
ENMNMPHH_03078	CDS	1623	murJ_1		COG2244	Lipid II flippase MurJ
ENMNMPHH_03079	CDS	726	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
ENMNMPHH_03080	CDS	225	ytzE		COG1349	putative HTH-type transcriptional regulator YtzE
ENMNMPHH_03081	CDS	1302	pbuO_2		COG2252	Guanine/hypoxanthine permease PbuO
ENMNMPHH_03082	CDS	1395		3.4.13.-	COG0624	Putative dipeptidase
ENMNMPHH_03083	CDS	1179	hcaT			putative 3-phenylpropionic acid transporter
ENMNMPHH_03084	CDS	933	cysK_1	2.5.1.47		Cysteine synthase
ENMNMPHH_03085	CDS	552	ytlP	3.1.4.-		RNA 2',3'-cyclic phosphodiesterase
ENMNMPHH_03086	CDS	378				hypothetical protein
ENMNMPHH_03087	CDS	690	yohK		COG1346	Inner membrane protein YohK
ENMNMPHH_03088	CDS	942				hypothetical protein
ENMNMPHH_03089	CDS	921	ytlR	2.7.1.-	COG1597	Putative lipid kinase YtlR
ENMNMPHH_03090	CDS	2139	amyX	3.2.1.41	COG1523	Pullulanase
ENMNMPHH_03091	CDS	786				hypothetical protein
ENMNMPHH_03092	CDS	279				hypothetical protein
ENMNMPHH_03093	CDS	645	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
ENMNMPHH_03094	CDS	849	ytnP	3.1.1.-	COG0491	putative quorum-quenching lactonase YtnP
ENMNMPHH_03095	CDS	312				hypothetical protein
ENMNMPHH_03096	CDS	1074	ysdC_3	3.4.11.-	COG1363	Putative aminopeptidase YsdC
ENMNMPHH_03097	CDS	528		3.6.1.-	COG1986	Non-canonical purine NTP phosphatase
ENMNMPHH_03098	CDS	441				hypothetical protein
ENMNMPHH_03099	CDS	501				hypothetical protein
ENMNMPHH_03100	CDS	318	ytpP			Thioredoxin-like protein YtpP
ENMNMPHH_03101	CDS	822				hypothetical protein
ENMNMPHH_03102	CDS	612	pheT_2	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
ENMNMPHH_03103	CDS	2700	sftA			DNA translocase SftA
ENMNMPHH_03104	CDS	1299	murC	6.3.2.8		UDP-N-acetylmuramate--L-alanine ligase
ENMNMPHH_03105	CDS	1116	pepS	3.4.11.-	COG2309	Aminopeptidase PepS
ENMNMPHH_03106	CDS	447				hypothetical protein
ENMNMPHH_03107	CDS	519				hypothetical protein
ENMNMPHH_03108	CDS	327				hypothetical protein
ENMNMPHH_03109	CDS	609				hypothetical protein
ENMNMPHH_03110	CDS	213				hypothetical protein
ENMNMPHH_03111	CDS	210				hypothetical protein
ENMNMPHH_03112	CDS	1077	aroA		COG1605	Protein AroA(G)
ENMNMPHH_03113	CDS	774	purN_2	2.1.2.2		Phosphoribosylglycinamide formyltransferase
ENMNMPHH_03114	CDS	642				hypothetical protein
ENMNMPHH_03115	CDS	405				hypothetical protein
ENMNMPHH_03116	CDS	1011		5.1.3.2	COG1088	UDP-glucose 4-epimerase
ENMNMPHH_03117	CDS	1050	cugP_1	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
ENMNMPHH_03118	CDS	588	vioB	2.3.1.209	COG0110	dTDP-4-amino-4,6-dideoxy-D-glucose acyltransferase
ENMNMPHH_03119	CDS	1842	pglF_2	4.2.1.135	COG1086	UDP-N-acetyl-alpha-D-glucosamine C6 dehydratase
ENMNMPHH_03120	CDS	2286	wbpA	1.1.1.136	COG0677	UDP-N-acetyl-D-glucosamine 6-dehydrogenase
ENMNMPHH_03121	CDS	1149	epsD	2.4.-.-		Putative glycosyltransferase EpsD
ENMNMPHH_03122	CDS	1947	asnB_2	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 1
ENMNMPHH_03123	CDS	1236				hypothetical protein
ENMNMPHH_03124	CDS	1158	epsN_2	2.6.1.-	COG0399	Putative pyridoxal phosphate-dependent aminotransferase EpsN
ENMNMPHH_03125	CDS	1251				hypothetical protein
ENMNMPHH_03126	CDS	1134				hypothetical protein
ENMNMPHH_03127	CDS	768	cpdA_4	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
ENMNMPHH_03128	CDS	372				hypothetical protein
ENMNMPHH_03129	CDS	1470		1.1.-.-	COG2303	putative GMC-type oxidoreductase
ENMNMPHH_03130	CDS	876		2.4.2.45	COG0382	Decaprenyl-phosphate phosphoribosyltransferase
ENMNMPHH_03131	CDS	1407	dprE1_2	1.1.98.3	COG0277	Decaprenylphosphoryl-beta-D-ribose oxidase
ENMNMPHH_03132	CDS	741		1.-.-.-	COG1028	putative oxidoreductase
ENMNMPHH_03133	CDS	894				hypothetical protein
ENMNMPHH_03134	CDS	423				hypothetical protein
ENMNMPHH_03135	CDS	1605				hypothetical protein
ENMNMPHH_03136	CDS	588	ywqC_3		COG3944	putative capsular polysaccharide biosynthesis protein YwqC
ENMNMPHH_03137	CDS	1173	legG	3.2.1.184	COG0381	GDP/UDP-N,N'-diacetylbacillosamine 2-epimerase (hydrolyzing)
ENMNMPHH_03138	CDS	906	arnA			Bifunctional polymyxin resistance protein ArnA
ENMNMPHH_03139	CDS	669	bshB1_1	3.5.1.-	COG2120	N-acetyl-alpha-D-glucosaminyl L-malate deacetylase 1
ENMNMPHH_03140	CDS	1083	legI	2.5.1.101	COG2089	N,N'-diacetyllegionaminic acid synthase
ENMNMPHH_03141	CDS	660	epsM	2.3.1.-	COG0110	Putative acetyltransferase EpsM
ENMNMPHH_03142	CDS	702	neuA	2.7.7.82	COG1083	CMP-N,N'-diacetyllegionaminic acid synthase
ENMNMPHH_03143	CDS	609	epsL_2	2.-.-.-	COG2148	putative sugar transferase EpsL
ENMNMPHH_03144	CDS	756				hypothetical protein
ENMNMPHH_03145	CDS	1041				hypothetical protein
ENMNMPHH_03146	CDS	1902	gdhB_2	1.1.5.2	COG2133	Quinoprotein glucose dehydrogenase B
ENMNMPHH_03147	CDS	1005	ccpA_6		COG1609	Catabolite control protein A
ENMNMPHH_03148	CDS	1176	acuC			Acetoin utilization protein AcuC
ENMNMPHH_03149	CDS	645	hrp1_3			Hypoxic response protein 1
ENMNMPHH_03150	CDS	633	acuA	2.3.1.-		Acetoin utilization protein AcuA
ENMNMPHH_03151	CDS	1719	acsA_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
ENMNMPHH_03152	CDS	2910	pbpF_3		COG0744	Penicillin-binding protein 1F
ENMNMPHH_03153	CDS	1269	tyrS1	6.1.1.1	COG0162	Tyrosine--tRNA ligase 1
ENMNMPHH_03154	CDS	111				hypothetical protein
ENMNMPHH_03155	CDS	603	rpsD		COG0522	30S ribosomal protein S4
ENMNMPHH_03156	CDS	1791	dgcM	2.7.7.65	COG2199	Diguanylate cyclase DgcM
ENMNMPHH_03157	CDS	1113	megL	4.4.1.11	COG0626	L-methionine gamma-lyase
ENMNMPHH_03158	CDS	480	msrC	1.8.4.14	COG1956	Free methionine-R-sulfoxide reductase
ENMNMPHH_03159	CDS	645	yttP			putative HTH-type transcriptional regulator YttP
ENMNMPHH_03160	CDS	804	hisK_1	3.1.3.15	COG1387	Histidinol-phosphatase
ENMNMPHH_03161	CDS	1704	ezrA		COG4477	Septation ring formation regulator EzrA
ENMNMPHH_03162	CDS	1359	brnQ_1		COG1114	Branched-chain amino acid transport system 2 carrier protein
ENMNMPHH_03163	CDS	1140	iscS_1	2.8.1.7		Cysteine desulfurase IscS
ENMNMPHH_03164	CDS	1200	thiI	2.8.1.4	COG0301	putative tRNA sulfurtransferase
ENMNMPHH_03165	CDS	201				Small, acid-soluble spore protein 2
ENMNMPHH_03166	CDS	138				hypothetical protein
ENMNMPHH_03167	CDS	1578	acsA_2	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
ENMNMPHH_03168	CDS	1587	nfdA_2	3.5.1.91		N-substituted formamide deformylase
ENMNMPHH_03169	CDS	804	nadK1	2.7.1.23	COG0061	NAD kinase 1
ENMNMPHH_03170	CDS	1005	sppA	3.4.21.-	COG0616	Putative signal peptide peptidase SppA
ENMNMPHH_03171	CDS	516				hypothetical protein
ENMNMPHH_03172	CDS	696				hypothetical protein
ENMNMPHH_03173	CDS	471	ytfJ		COG3874	putative spore protein YtfJ
ENMNMPHH_03174	CDS	501	tpx	1.11.1.15	COG2077	Thiol peroxidase
ENMNMPHH_03175	CDS	990				hypothetical protein
ENMNMPHH_03176	CDS	1188	ackA	2.7.2.1	COG0282	Acetate kinase
ENMNMPHH_03177	CDS	1416				hypothetical protein
ENMNMPHH_03178	CDS	855				hypothetical protein
ENMNMPHH_03179	CDS	516	moaB		COG0521	Molybdenum cofactor biosynthesis protein B
ENMNMPHH_03180	CDS	330				hypothetical protein
ENMNMPHH_03181	CDS	1212	argG	6.3.4.5		Argininosuccinate synthase
ENMNMPHH_03182	CDS	1374	argH_1	4.3.2.1	COG0165	Argininosuccinate lyase
ENMNMPHH_03183	CDS	171				hypothetical protein
ENMNMPHH_03184	CDS	1299				hypothetical protein
ENMNMPHH_03185	CDS	759	fabG_5	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
ENMNMPHH_03186	CDS	1119	ald_2	1.4.1.1		Alanine dehydrogenase
ENMNMPHH_03187	CDS	684				hypothetical protein
ENMNMPHH_03188	CDS	240				hypothetical protein
ENMNMPHH_03189	CDS	1320		3.6.1.1		Cobalt-dependent inorganic pyrophosphatase
ENMNMPHH_03190	CDS	297				hypothetical protein
ENMNMPHH_03191	CDS	936	nrnA_2	3.1.-.-	COG0618	Bifunctional oligoribonuclease and PAP phosphatase NrnA
ENMNMPHH_03192	CDS	183				hypothetical protein
ENMNMPHH_03193	CDS	504	ytrI			Sporulation membrane protein YtrI
ENMNMPHH_03194	CDS	348	ytrH			Sporulation membrane protein YtrH
ENMNMPHH_03195	CDS	3363	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
ENMNMPHH_03196	CDS	1236		1.1.1.38		NAD-dependent malic enzyme
ENMNMPHH_03197	CDS	624	lutR_2		COG2186	HTH-type transcriptional regulator LutR
ENMNMPHH_03198	CDS	876	accD	6.4.1.2	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
ENMNMPHH_03199	CDS	978	accA	6.4.1.2	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
ENMNMPHH_03200	CDS	915	pfkA_2	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase
ENMNMPHH_03201	CDS	1761	pyk	2.7.1.40	COG0469	Pyruvate kinase
ENMNMPHH_03202	CDS	387				hypothetical protein
ENMNMPHH_03203	CDS	1107				Sodium-lithium/proton antiporter
ENMNMPHH_03204	CDS	459				hypothetical protein
ENMNMPHH_03205	CDS	1119	citZ	2.3.3.16	COG0372	Citrate synthase 2
ENMNMPHH_03206	CDS	1269	icd	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
ENMNMPHH_03207	CDS	939	mdh	1.1.1.37	COG0039	Malate dehydrogenase
ENMNMPHH_03208	CDS	477	phaJ	4.2.1.119	COG2030	(R)-specific enoyl-CoA hydratase
ENMNMPHH_03209	CDS	720	phoP		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
ENMNMPHH_03210	CDS	1761	phoR_3	2.7.13.3	COG0642	Alkaline phosphatase synthesis sensor protein PhoR
ENMNMPHH_03211	CDS	981	hflK		COG0330	Modulator of FtsH protease HflK
ENMNMPHH_03212	CDS	936	hflC		COG0330	Modulator of FtsH protease HflC
ENMNMPHH_03213	CDS	2631	polA_2	2.7.7.7		DNA polymerase I
ENMNMPHH_03214	CDS	825	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
ENMNMPHH_03215	CDS	720	mntP_2			manganese efflux pump MntP
ENMNMPHH_03216	CDS	606	coaE	2.7.1.24		Dephospho-CoA kinase
ENMNMPHH_03217	CDS	1023	gapB	1.2.1.59	COG0057	Glyceraldehyde-3-phosphate dehydrogenase 2
ENMNMPHH_03218	CDS	381	speH	4.1.1.50	COG1586	S-adenosylmethionine decarboxylase proenzyme
ENMNMPHH_03219	CDS	399				hypothetical protein
ENMNMPHH_03220	CDS	459	nrdR		COG1327	Transcriptional repressor NrdR
ENMNMPHH_03221	CDS	1410	dnaB		COG3611	Replication initiation and membrane attachment protein
ENMNMPHH_03222	CDS	936	dnaI_2		COG1484	Primosomal protein DnaI
ENMNMPHH_03223	CDS	825				hypothetical protein
ENMNMPHH_03224	CDS	1932	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase 1
ENMNMPHH_03225	CDS	504	infC			Translation initiation factor IF-3
ENMNMPHH_03226	CDS	201	rpmI		COG0291	50S ribosomal protein L35
ENMNMPHH_03227	CDS	360	rplT		COG0292	50S ribosomal protein L20
ENMNMPHH_03228	CDS	270				hypothetical protein
ENMNMPHH_03229	CDS	600				hypothetical protein
ENMNMPHH_03230	CDS	396	ysdB			Sigma-w pathway protein YsdB
ENMNMPHH_03231	CDS	489				hypothetical protein
ENMNMPHH_03232	CDS	1086	ysdC_4	3.4.11.-	COG1363	Putative aminopeptidase YsdC
ENMNMPHH_03233	CDS	216	sspI			Small, acid-soluble spore protein I
ENMNMPHH_03234	CDS	759		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
ENMNMPHH_03235	CDS	1035	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
ENMNMPHH_03236	CDS	2415	pheT_3	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
ENMNMPHH_03237	CDS	1380	bioK	2.6.1.105	COG0161	L-Lysine--8-amino-7-oxononanoate transaminase
ENMNMPHH_03238	CDS	588	bioY_2		COG1268	Biotin transporter BioY
ENMNMPHH_03239	CDS	708	bioD1	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
ENMNMPHH_03240	CDS	936	rnhC	3.1.26.4	COG1039	Ribonuclease HIII
ENMNMPHH_03241	CDS	258	zapA		COG3027	Cell division protein ZapA
